frame.time,ip.src,ip.dst,ip.proto,tcp.flags,tcp.seq,tcp.window_size,frame.len,label,attack_type
2025-12-08 16:15:45.327860,192.168.0.143,10.0.1.8,17,16,335791,5347,739,0,normal
2025-12-08 16:15:30.989860,192.168.0.198,10.0.2.89,17,16,1723332,18271,638,0,normal
2025-12-08 16:16:04.660860,192.168.5.162,10.0.2.186,6,18,1459887,9261,231,0,normal
2025-12-08 16:16:25.122860,198.51.239.83,10.0.5.95,6,2,14952,261,149,1,port_scan
2025-12-08 16:15:57.343860,192.168.2.154,10.0.0.241,6,24,1506121,18902,356,0,normal
2025-12-08 16:15:51.180860,192.168.4.181,10.0.1.223,6,24,481541,11996,594,0,normal
2025-12-08 16:15:48.398860,192.168.2.240,10.0.2.9,17,24,280504,2450,79,0,normal
2025-12-08 16:16:02.838860,192.168.2.31,10.0.2.206,6,24,1059741,3450,258,0,normal
2025-12-08 16:16:19.944860,192.168.2.107,10.0.3.170,6,24,1484597,1102,104,0,normal
2025-12-08 16:15:53.604860,192.168.3.114,10.0.3.54,17,16,1757700,4827,664,0,normal
2025-12-08 16:15:59.672860,192.168.5.79,10.0.0.10,6,18,643775,17533,598,0,normal
2025-12-08 16:15:37.786860,192.168.1.221,10.0.2.213,17,24,1498986,17445,649,0,normal
2025-12-08 16:15:34.563860,192.168.0.119,10.0.3.251,17,16,1161750,13653,794,0,normal
2025-12-08 16:15:54.673860,192.168.1.137,10.0.1.244,6,18,8783,18738,617,0,normal
2025-12-08 16:16:03.729860,192.168.0.252,10.0.2.132,6,18,51076,5538,800,0,normal
2025-12-08 16:15:33.559860,192.168.2.113,10.0.3.102,6,16,610773,12583,76,0,normal
2025-12-08 16:15:39.182860,192.168.1.195,10.0.0.155,6,18,1853747,2499,711,0,normal
2025-12-08 16:15:58.438860,192.168.1.79,10.0.1.130,6,24,1873597,5341,589,0,normal
2025-12-08 16:16:07.628860,192.168.3.215,10.0.3.217,17,16,1194157,6928,617,0,normal
2025-12-08 16:15:58.140860,192.168.2.120,10.0.5.74,6,16,79265,3949,685,0,normal
2025-12-08 16:16:07.546860,192.168.5.80,10.0.2.147,6,16,226615,4432,605,0,normal
2025-12-08 16:15:52.874860,192.168.5.159,10.0.0.250,6,24,1847078,7961,659,0,normal
2025-12-08 16:16:07.218860,192.168.4.227,10.0.0.189,6,24,1842034,13550,395,0,normal
2025-12-08 16:16:15.315860,192.168.4.7,10.0.2.205,17,24,237412,10598,163,0,normal
2025-12-08 16:16:18.097860,192.168.5.116,10.0.1.142,6,16,1579431,18357,75,0,normal
2025-12-08 16:16:10.505860,192.168.3.81,10.0.4.7,6,18,476488,7660,262,0,normal
2025-12-08 16:15:53.183860,192.168.5.209,10.0.5.36,6,24,878495,19195,155,0,normal
2025-12-08 16:15:35.100860,192.168.4.247,10.0.2.16,6,16,238117,13866,171,0,normal
2025-12-08 16:15:41.061860,192.168.0.31,10.0.5.81,17,18,371111,5132,765,0,normal
2025-12-08 16:16:10.738860,192.168.1.5,10.0.4.205,17,18,793929,9250,207,0,normal
2025-12-08 16:16:14.343860,192.168.2.219,10.0.5.124,6,24,164020,1133,700,0,normal
2025-12-08 16:15:47.625860,192.168.5.161,10.0.1.38,6,16,68278,1668,673,0,normal
2025-12-08 16:16:23.921860,198.51.204.76,10.0.5.128,6,2,2035,137,60,1,syn_flood
2025-12-08 16:15:37.877860,192.168.0.175,10.0.0.111,17,18,1819556,12605,397,0,normal
2025-12-08 16:15:58.072860,192.168.2.122,10.0.3.204,17,24,1102283,7875,235,0,normal
2025-12-08 16:15:53.470860,192.168.1.153,10.0.1.155,6,24,202511,5320,715,0,normal
2025-12-08 16:15:56.261860,192.168.4.158,10.0.4.32,6,18,252065,1397,500,0,normal
2025-12-08 16:16:01.185860,192.168.1.239,10.0.5.136,17,18,1020004,7289,635,0,normal
2025-12-08 16:15:35.694860,192.168.2.128,10.0.5.174,17,24,1991203,12533,772,0,normal
2025-12-08 16:15:45.089860,192.168.4.93,10.0.0.92,17,16,100720,12819,710,0,normal
2025-12-08 16:15:36.018860,192.168.1.81,10.0.3.114,17,18,782407,6455,182,0,normal
2025-12-08 16:15:40.935860,192.168.4.222,10.0.4.246,6,16,1519350,6273,693,0,normal
2025-12-08 16:15:58.560860,192.168.0.233,10.0.4.100,17,18,924152,15389,209,0,normal
2025-12-08 16:16:09.367860,192.168.4.41,10.0.4.150,17,16,1089280,17979,129,0,normal
2025-12-08 16:15:35.059860,192.168.5.249,10.0.0.105,17,24,566514,9154,681,0,normal
2025-12-08 16:15:54.795860,192.168.3.79,10.0.3.153,6,16,205646,15444,758,0,normal
2025-12-08 16:15:54.462860,192.168.2.151,10.0.1.129,17,18,1716678,13424,730,0,normal
2025-12-08 16:15:41.736860,192.168.2.67,10.0.4.80,17,24,525287,18429,563,0,normal
2025-12-08 16:15:45.219860,192.168.4.86,10.0.0.146,6,24,706627,15811,760,0,normal
2025-12-08 16:15:50.910860,192.168.2.16,10.0.3.79,6,18,231851,6801,67,0,normal
2025-12-08 16:16:25.113860,198.51.26.96,10.0.4.141,6,0,63142,1143,171,1,port_scan
2025-12-08 16:16:23.845860,198.51.230.100,10.0.5.53,6,2,3628,294,194,1,syn_flood
2025-12-08 16:15:42.826860,192.168.5.121,10.0.3.48,17,24,369093,18988,646,0,normal
2025-12-08 16:16:16.259860,192.168.0.248,10.0.4.231,6,18,1544283,14535,467,0,normal
2025-12-08 16:15:31.164860,192.168.5.48,10.0.5.170,17,24,1381085,4405,149,0,normal
2025-12-08 16:16:23.138860,198.51.173.129,10.0.3.136,6,2,5577,217,193,1,syn_flood
2025-12-08 16:15:55.753860,192.168.5.9,10.0.2.227,17,24,179741,9565,100,0,normal
2025-12-08 16:15:48.901860,192.168.3.178,10.0.1.96,17,16,1445161,2033,111,0,normal
2025-12-08 16:15:35.649860,192.168.3.107,10.0.4.207,6,16,762520,9581,595,0,normal
2025-12-08 16:16:14.583860,192.168.0.237,10.0.2.133,6,18,272495,2871,232,0,normal
2025-12-08 16:15:57.419860,192.168.0.133,10.0.2.105,17,18,1984830,10553,345,0,normal
2025-12-08 16:16:07.810860,192.168.0.70,10.0.4.106,17,18,1399873,10588,130,0,normal
2025-12-08 16:16:13.923860,192.168.1.150,10.0.1.7,17,24,1322923,9449,748,0,normal
2025-12-08 16:16:19.492860,192.168.4.133,10.0.1.128,17,24,228509,16823,340,0,normal
2025-12-08 16:16:23.017860,198.51.138.67,10.0.0.170,6,2,4360,787,61,1,syn_flood
2025-12-08 16:15:51.828860,192.168.2.155,10.0.0.66,17,18,705621,10943,616,0,normal
2025-12-08 16:16:25.149860,198.51.202.102,10.0.0.63,6,2,96317,4596,164,1,port_scan
2025-12-08 16:15:35.910860,192.168.2.133,10.0.1.72,6,16,883425,11831,371,0,normal
2025-12-08 16:16:12.549860,192.168.3.85,10.0.2.46,17,24,1956177,8978,558,0,normal
2025-12-08 16:16:21.198860,192.168.1.135,10.0.3.71,17,18,996577,19319,686,0,normal
2025-12-08 16:16:04.201860,192.168.3.148,10.0.5.123,6,24,751708,1228,277,0,normal
2025-12-08 16:16:05.661860,192.168.2.230,10.0.3.148,6,18,1706070,8900,286,0,normal
2025-12-08 16:16:24.835860,203.0.215.186,10.0.5.84,17,0,0,193,1200,1,udp_flood
2025-12-08 16:16:11.538860,192.168.2.21,10.0.3.53,6,16,87883,5955,726,0,normal
2025-12-08 16:16:24.606860,203.0.246.117,10.0.3.173,17,0,0,74,1146,1,udp_flood
2025-12-08 16:16:22.879860,198.51.100.22,10.0.2.31,6,2,9819,845,136,1,syn_flood
2025-12-08 16:16:05.154860,192.168.5.22,10.0.2.95,6,16,1420453,15723,256,0,normal
2025-12-08 16:16:23.740860,198.51.110.232,10.0.2.86,6,2,5841,729,191,1,syn_flood
2025-12-08 16:16:12.720860,192.168.2.19,10.0.2.118,6,16,600334,7868,213,0,normal
2025-12-08 16:15:59.629860,192.168.0.25,10.0.2.96,6,16,1382277,13522,412,0,normal
2025-12-08 16:16:15.980860,192.168.2.250,10.0.5.237,6,16,1026721,17421,305,0,normal
2025-12-08 16:16:02.001860,192.168.1.135,10.0.4.209,17,24,985714,10459,726,0,normal
2025-12-08 16:16:23.636860,198.51.213.123,10.0.1.211,6,2,1370,31,93,1,syn_flood
2025-12-08 16:15:44.110860,192.168.2.237,10.0.2.253,6,24,1821389,12734,234,0,normal
2025-12-08 16:15:54.851860,192.168.5.163,10.0.4.87,6,16,1041259,13997,516,0,normal
2025-12-08 16:15:39.642860,192.168.3.110,10.0.5.117,17,24,699041,5932,694,0,normal
2025-12-08 16:15:44.442860,192.168.2.188,10.0.2.64,17,16,825155,13039,365,0,normal
2025-12-08 16:15:46.588860,192.168.4.202,10.0.2.206,17,18,858320,4457,244,0,normal
2025-12-08 16:16:25.300860,198.51.103.113,10.0.0.58,6,2,95196,237,164,1,port_scan
2025-12-08 16:16:23.948860,198.51.135.232,10.0.2.182,6,2,4063,655,81,1,syn_flood
2025-12-08 16:15:48.775860,192.168.3.131,10.0.2.101,17,24,1660629,13519,682,0,normal
2025-12-08 16:16:22.673860,198.51.209.180,10.0.4.189,6,2,9332,129,108,1,syn_flood
2025-12-08 16:15:54.630860,192.168.0.86,10.0.0.8,17,24,1665733,4719,176,0,normal
2025-12-08 16:16:09.251860,192.168.1.155,10.0.4.10,17,16,908725,7013,212,0,normal
2025-12-08 16:16:15.295860,192.168.1.79,10.0.0.103,6,16,1071831,9396,417,0,normal
2025-12-08 16:15:36.132860,192.168.3.101,10.0.2.191,17,24,1796048,5865,428,0,normal
2025-12-08 16:16:10.326860,192.168.0.229,10.0.0.135,17,18,25343,3991,544,0,normal
2025-12-08 16:15:36.687860,192.168.4.2,10.0.3.234,17,16,76766,11618,186,0,normal
2025-12-08 16:15:36.273860,192.168.4.187,10.0.1.8,6,18,268934,12047,799,0,normal
2025-12-08 16:16:20.526860,192.168.0.93,10.0.0.253,17,16,1106687,11927,332,0,normal
2025-12-08 16:15:45.088860,192.168.1.57,10.0.2.120,6,24,1847173,1311,363,0,normal
2025-12-08 16:15:55.620860,192.168.3.28,10.0.3.244,17,24,801603,18450,186,0,normal
2025-12-08 16:15:44.237860,192.168.1.170,10.0.4.214,6,24,526059,15951,788,0,normal
2025-12-08 16:15:35.936860,192.168.4.212,10.0.2.114,6,16,1441591,8815,314,0,normal
2025-12-08 16:15:31.884860,192.168.0.122,10.0.0.184,6,18,1515239,1688,178,0,normal
2025-12-08 16:15:33.151860,192.168.5.245,10.0.4.166,17,24,552110,5821,788,0,normal
2025-12-08 16:16:14.350860,192.168.3.2,10.0.3.4,6,18,1234577,15434,610,0,normal
2025-12-08 16:15:52.714860,192.168.5.173,10.0.2.209,6,18,1245446,11977,416,0,normal
2025-12-08 16:16:24.596860,203.0.228.68,10.0.0.64,17,0,0,69,1085,1,udp_flood
2025-12-08 16:15:57.696860,192.168.1.78,10.0.2.156,17,18,1313961,10555,613,0,normal
2025-12-08 16:15:59.436860,192.168.4.15,10.0.3.232,6,18,268506,15068,307,0,normal
2025-12-08 16:16:25.414860,198.51.166.70,10.0.0.135,6,0,1346,3453,118,1,port_scan
2025-12-08 16:16:22.801860,198.51.5.22,10.0.3.23,6,2,6958,289,174,1,syn_flood
2025-12-08 16:16:11.801860,192.168.0.193,10.0.2.10,6,24,1449860,4994,742,0,normal
2025-12-08 16:15:50.019860,192.168.2.157,10.0.0.113,6,24,922509,1373,131,0,normal
2025-12-08 16:15:39.475860,192.168.0.208,10.0.3.157,17,16,12256,3801,650,0,normal
2025-12-08 16:15:39.307860,192.168.2.198,10.0.4.91,17,16,1570246,15923,454,0,normal
2025-12-08 16:16:25.423860,198.51.172.117,10.0.1.112,6,2,90514,4005,93,1,port_scan
2025-12-08 16:15:42.246860,192.168.0.43,10.0.1.153,6,18,200153,13396,272,0,normal
2025-12-08 16:15:47.290860,192.168.4.145,10.0.2.249,6,24,1738450,17911,768,0,normal
2025-12-08 16:15:41.145860,192.168.3.100,10.0.2.173,6,24,577445,15032,494,0,normal
2025-12-08 16:15:51.844860,192.168.0.44,10.0.0.74,17,24,1679359,3147,136,0,normal
2025-12-08 16:16:23.342860,198.51.171.23,10.0.4.173,6,2,1709,605,135,1,syn_flood
2025-12-08 16:16:25.180860,198.51.60.67,10.0.5.91,6,2,1263,3353,162,1,port_scan
2025-12-08 16:15:44.153860,192.168.2.90,10.0.2.179,6,18,503351,19663,256,0,normal
2025-12-08 16:15:50.283860,192.168.2.64,10.0.1.77,17,16,340147,17412,378,0,normal
2025-12-08 16:15:42.782860,192.168.3.87,10.0.4.80,6,24,300280,19844,692,0,normal
2025-12-08 16:15:53.456860,192.168.4.173,10.0.3.20,6,18,574168,14524,615,0,normal
2025-12-08 16:15:59.066860,192.168.2.6,10.0.5.188,17,16,1319840,13286,431,0,normal
2025-12-08 16:16:25.318860,198.51.183.226,10.0.4.155,6,0,44011,4868,137,1,port_scan
2025-12-08 16:15:57.298860,192.168.4.198,10.0.3.227,17,18,1731817,12132,634,0,normal
2025-12-08 16:16:04.487860,192.168.2.210,10.0.0.11,17,24,472699,2561,325,0,normal
2025-12-08 16:16:22.215860,192.168.1.63,10.0.1.95,6,16,237736,19995,149,0,normal
2025-12-08 16:16:24.861860,203.0.62.235,10.0.0.10,17,0,0,107,1169,1,udp_flood
2025-12-08 16:15:35.872860,192.168.3.253,10.0.0.251,17,16,145980,18656,507,0,normal
2025-12-08 16:16:23.891860,198.51.108.72,10.0.4.232,6,2,4241,450,165,1,syn_flood
2025-12-08 16:15:47.386860,192.168.1.15,10.0.2.221,17,24,1681491,6384,166,0,normal
2025-12-08 16:16:09.683860,192.168.1.236,10.0.1.90,17,18,144443,1021,179,0,normal
2025-12-08 16:16:23.985860,198.51.93.204,10.0.5.27,6,2,5865,930,118,1,syn_flood
2025-12-08 16:15:34.022860,192.168.3.145,10.0.3.161,6,18,908626,11928,502,0,normal
2025-12-08 16:16:10.730860,192.168.5.8,10.0.1.177,17,16,1443576,11161,495,0,normal
2025-12-08 16:15:58.055860,192.168.1.38,10.0.3.159,6,16,1046939,3784,164,0,normal
2025-12-08 16:15:32.000860,192.168.1.244,10.0.3.171,6,16,1507300,17270,509,0,normal
2025-12-08 16:16:05.070860,192.168.2.238,10.0.2.22,6,18,1388967,17257,166,0,normal
2025-12-08 16:15:42.545860,192.168.3.114,10.0.2.216,6,18,1431125,18644,247,0,normal
2025-12-08 16:15:58.670860,192.168.0.104,10.0.3.5,6,16,1161028,4908,589,0,normal
2025-12-08 16:15:42.677860,192.168.2.208,10.0.2.12,6,24,342450,7992,559,0,normal
2025-12-08 16:16:08.555860,192.168.5.89,10.0.3.138,6,18,793929,8325,498,0,normal
2025-12-08 16:16:02.409860,192.168.1.177,10.0.4.25,17,18,1099781,10517,87,0,normal
2025-12-08 16:15:40.679860,192.168.4.174,10.0.0.13,6,24,1136712,12836,569,0,normal
2025-12-08 16:16:11.752860,192.168.3.32,10.0.3.92,6,24,1134780,12591,80,0,normal
2025-12-08 16:15:45.703860,192.168.3.191,10.0.5.215,17,24,1893400,15243,717,0,normal
2025-12-08 16:16:08.886860,192.168.0.247,10.0.3.22,6,24,1722605,13609,408,0,normal
2025-12-08 16:16:05.971860,192.168.1.125,10.0.5.73,6,24,836301,2020,432,0,normal
2025-12-08 16:15:47.060860,192.168.3.127,10.0.2.143,6,16,1378156,17076,353,0,normal
2025-12-08 16:15:53.423860,192.168.5.236,10.0.2.92,17,24,693314,1786,83,0,normal
2025-12-08 16:16:15.917860,192.168.4.202,10.0.3.95,6,18,1012581,8268,358,0,normal
2025-12-08 16:16:02.294860,192.168.1.34,10.0.1.68,17,18,1347754,14921,345,0,normal
2025-12-08 16:15:43.217860,192.168.5.23,10.0.0.103,6,24,1273007,17622,410,0,normal
2025-12-08 16:16:04.080860,192.168.1.238,10.0.1.3,17,24,1546440,15015,766,0,normal
2025-12-08 16:15:41.445860,192.168.0.124,10.0.2.148,6,16,1890674,10644,291,0,normal
2025-12-08 16:15:54.504860,192.168.0.57,10.0.5.167,17,24,807709,17572,283,0,normal
2025-12-08 16:16:04.111860,192.168.3.33,10.0.4.16,17,16,1207965,13423,771,0,normal
2025-12-08 16:15:51.488860,192.168.0.229,10.0.0.221,6,24,1692962,11598,674,0,normal
2025-12-08 16:15:48.405860,192.168.1.173,10.0.5.90,17,18,304747,7507,293,0,normal
2025-12-08 16:15:32.488860,192.168.3.86,10.0.0.219,6,24,1792066,13115,764,0,normal
2025-12-08 16:15:42.131860,192.168.0.23,10.0.5.43,6,24,1811468,5376,521,0,normal
2025-12-08 16:15:58.066860,192.168.1.52,10.0.3.112,17,18,1333676,19738,645,0,normal
2025-12-08 16:15:41.901860,192.168.1.245,10.0.0.46,6,16,769034,11307,390,0,normal
2025-12-08 16:16:14.700860,192.168.5.122,10.0.1.218,17,18,1056602,12011,648,0,normal
2025-12-08 16:15:53.203860,192.168.5.171,10.0.3.41,17,18,971917,7654,751,0,normal
2025-12-08 16:15:39.714860,192.168.0.35,10.0.5.136,17,18,1071053,11952,305,0,normal
2025-12-08 16:15:54.131860,192.168.4.187,10.0.4.66,17,16,486558,2983,313,0,normal
2025-12-08 16:16:18.975860,192.168.3.33,10.0.5.84,17,18,877854,12594,518,0,normal
2025-12-08 16:15:36.559860,192.168.3.31,10.0.1.82,6,16,954662,5519,308,0,normal
2025-12-08 16:16:02.200860,192.168.5.184,10.0.5.20,6,16,1047867,13836,312,0,normal
2025-12-08 16:16:04.935860,192.168.3.41,10.0.1.248,6,16,1941055,11609,346,0,normal
2025-12-08 16:16:25.430860,198.51.137.200,10.0.5.14,6,0,28224,3892,41,1,port_scan
2025-12-08 16:15:55.264860,192.168.3.200,10.0.5.94,17,16,1930826,14467,777,0,normal
2025-12-08 16:16:24.340860,203.0.110.142,10.0.2.167,17,0,0,148,1316,1,udp_flood
2025-12-08 16:15:40.522860,192.168.3.242,10.0.3.46,17,16,414736,8728,403,0,normal
2025-12-08 16:16:23.897860,198.51.28.108,10.0.4.157,6,2,6543,110,107,1,syn_flood
2025-12-08 16:16:01.474860,192.168.0.142,10.0.5.112,6,18,1445399,14606,576,0,normal
2025-12-08 16:15:49.579860,192.168.5.224,10.0.4.118,6,24,1152042,5820,254,0,normal
2025-12-08 16:15:31.869860,192.168.5.240,10.0.3.203,17,16,899330,7393,784,0,normal
2025-12-08 16:15:50.693860,192.168.1.155,10.0.2.40,6,18,1289162,19621,217,0,normal
2025-12-08 16:16:02.218860,192.168.3.158,10.0.5.104,17,16,1699708,16153,251,0,normal
2025-12-08 16:16:05.658860,192.168.5.18,10.0.3.19,6,18,194451,7789,281,0,normal
2025-12-08 16:15:44.990860,192.168.3.173,10.0.0.225,17,24,1036070,3696,547,0,normal
2025-12-08 16:16:22.377860,192.168.0.102,10.0.4.199,6,24,258054,13303,202,0,normal
2025-12-08 16:16:23.115860,198.51.90.103,10.0.5.11,6,2,2192,710,139,1,syn_flood
2025-12-08 16:15:55.530860,192.168.1.227,10.0.1.19,6,18,316851,16091,461,0,normal
2025-12-08 16:16:18.475860,192.168.3.35,10.0.1.148,6,16,223709,8871,671,0,normal
2025-12-08 16:15:55.227860,192.168.5.89,10.0.5.200,17,18,873967,8442,799,0,normal
2025-12-08 16:15:35.266860,192.168.0.210,10.0.4.115,6,16,1230999,13600,712,0,normal
2025-12-08 16:16:24.764860,203.0.224.239,10.0.5.228,17,0,0,189,1570,1,udp_flood
2025-12-08 16:16:14.121860,192.168.2.196,10.0.5.245,6,16,1694301,9089,648,0,normal
2025-12-08 16:16:23.006860,198.51.37.248,10.0.2.65,6,2,915,647,150,1,syn_flood
2025-12-08 16:16:23.805860,198.51.23.103,10.0.5.211,6,2,4288,206,72,1,syn_flood
2025-12-08 16:16:25.181860,198.51.102.254,10.0.1.233,6,0,8567,186,73,1,port_scan
2025-12-08 16:15:50.251860,192.168.5.126,10.0.3.180,17,24,836367,2668,163,0,normal
2025-12-08 16:15:41.466860,192.168.0.163,10.0.2.50,6,18,1004238,18523,273,0,normal
2025-12-08 16:16:24.969860,198.51.105.98,10.0.0.6,6,2,63153,3751,93,1,port_scan
2025-12-08 16:15:57.574860,192.168.4.221,10.0.0.92,6,18,1380380,2533,232,0,normal
2025-12-08 16:15:34.789860,192.168.1.40,10.0.4.228,6,24,378175,4383,773,0,normal
2025-12-08 16:16:12.097860,192.168.3.38,10.0.2.6,17,18,301691,9452,555,0,normal
2025-12-08 16:16:24.445860,203.0.75.79,10.0.4.16,17,0,0,48,1417,1,udp_flood
2025-12-08 16:16:03.183860,192.168.5.245,10.0.2.145,6,16,1649937,19162,790,0,normal
2025-12-08 16:16:23.861860,198.51.22.29,10.0.1.94,6,2,7013,100,116,1,syn_flood
2025-12-08 16:15:38.062860,192.168.2.240,10.0.2.226,17,16,584673,15705,866,0,normal
2025-12-08 16:16:22.451860,192.168.5.150,10.0.3.220,17,16,1533389,6683,314,0,normal
2025-12-08 16:16:18.950860,192.168.4.5,10.0.0.229,6,18,1999436,15709,488,0,normal
2025-12-08 16:15:44.088860,192.168.1.233,10.0.0.157,6,16,125288,5000,515,0,normal
2025-12-08 16:15:35.271860,192.168.2.214,10.0.1.178,6,16,1305973,4199,528,0,normal
2025-12-08 16:16:24.594860,203.0.205.231,10.0.4.34,17,0,0,189,1311,1,udp_flood
2025-12-08 16:16:23.140860,198.51.234.197,10.0.3.28,6,2,7965,925,85,1,syn_flood
2025-12-08 16:16:21.499860,192.168.0.7,10.0.1.212,6,24,927721,10180,614,0,normal
2025-12-08 16:15:39.197860,192.168.0.43,10.0.2.86,17,24,9985,4965,706,0,normal
2025-12-08 16:16:03.157860,192.168.0.50,10.0.2.10,6,18,867149,16207,336,0,normal
2025-12-08 16:16:07.745860,192.168.5.111,10.0.5.30,17,16,994498,6053,766,0,normal
2025-12-08 16:16:23.317860,198.51.126.144,10.0.2.64,6,2,9048,835,172,1,syn_flood
2025-12-08 16:16:21.647860,192.168.4.173,10.0.2.188,17,24,229406,4839,96,0,normal
2025-12-08 16:16:18.045860,192.168.5.75,10.0.1.175,17,24,1425658,5805,474,0,normal
2025-12-08 16:16:02.075860,192.168.5.143,10.0.4.225,6,16,1420365,19204,644,0,normal
2025-12-08 16:16:23.426860,198.51.210.59,10.0.1.14,6,2,1345,388,72,1,syn_flood
2025-12-08 16:16:21.225860,192.168.0.71,10.0.0.83,17,18,1498012,12009,387,0,normal
2025-12-08 16:15:51.509860,192.168.5.13,10.0.5.32,6,16,358446,5304,533,0,normal
2025-12-08 16:15:50.051860,192.168.3.42,10.0.4.6,17,18,196550,12146,450,0,normal
2025-12-08 16:15:57.991860,192.168.3.227,10.0.4.25,6,24,301038,3314,197,0,normal
2025-12-08 16:16:14.708860,192.168.5.33,10.0.0.21,17,16,1512299,18168,647,0,normal
2025-12-08 16:16:07.591860,192.168.0.142,10.0.0.130,17,24,1911325,3340,730,0,normal
2025-12-08 16:16:02.534860,192.168.5.127,10.0.0.51,17,16,1710680,14123,165,0,normal
2025-12-08 16:16:07.673860,192.168.1.206,10.0.0.58,6,24,1964384,15221,202,0,normal
2025-12-08 16:15:32.889860,192.168.4.92,10.0.4.108,6,16,1878118,11326,64,0,normal
2025-12-08 16:15:51.374860,192.168.3.69,10.0.1.196,17,24,251666,10024,604,0,normal
2025-12-08 16:15:45.825860,192.168.3.28,10.0.3.128,17,16,103726,9731,385,0,normal
2025-12-08 16:15:58.688860,192.168.3.110,10.0.5.10,6,16,1044645,12070,773,0,normal
2025-12-08 16:16:19.469860,192.168.4.132,10.0.0.183,17,24,1656102,18139,157,0,normal
2025-12-08 16:16:12.193860,192.168.5.242,10.0.1.130,17,16,1772436,5198,254,0,normal
2025-12-08 16:16:22.014860,192.168.2.182,10.0.2.31,6,16,1647205,17074,787,0,normal
2025-12-08 16:16:04.283860,192.168.3.220,10.0.2.132,17,24,1080820,9005,600,0,normal
2025-12-08 16:15:47.164860,192.168.1.88,10.0.1.149,17,18,1890777,5984,210,0,normal
2025-12-08 16:16:07.879860,192.168.1.212,10.0.2.189,6,24,979654,17579,528,0,normal
2025-12-08 16:15:40.658860,192.168.4.201,10.0.5.139,6,16,913806,11408,799,0,normal
2025-12-08 16:15:40.681860,192.168.2.246,10.0.4.85,6,16,1046775,10162,103,0,normal
2025-12-08 16:15:59.524860,192.168.4.59,10.0.1.66,17,16,646962,17870,693,0,normal
2025-12-08 16:15:37.912860,192.168.3.107,10.0.4.31,6,16,82093,16406,172,0,normal
2025-12-08 16:15:59.346860,192.168.0.161,10.0.0.148,6,24,648612,7731,395,0,normal
2025-12-08 16:16:24.262860,203.0.75.180,10.0.2.220,17,0,0,148,1126,1,udp_flood
2025-12-08 16:16:12.928860,192.168.3.20,10.0.1.68,17,18,1409523,13528,462,0,normal
2025-12-08 16:16:03.710860,192.168.5.49,10.0.5.238,6,18,1469006,12231,92,0,normal
2025-12-08 16:15:52.907860,192.168.3.92,10.0.5.233,17,16,170480,13131,266,0,normal
2025-12-08 16:15:40.484860,192.168.1.132,10.0.5.7,17,16,57422,4681,294,0,normal
2025-12-08 16:16:04.380860,192.168.3.171,10.0.4.100,6,18,332425,12012,658,0,normal
2025-12-08 16:16:19.178860,192.168.4.8,10.0.2.134,17,16,1887660,10005,410,0,normal
2025-12-08 16:15:49.165860,192.168.0.251,10.0.3.71,17,24,1986981,6095,713,0,normal
2025-12-08 16:16:03.506860,192.168.1.188,10.0.5.123,17,16,990971,5697,711,0,normal
2025-12-08 16:15:51.921860,192.168.4.226,10.0.1.5,6,24,178120,12423,666,0,normal
2025-12-08 16:15:34.251860,192.168.1.75,10.0.5.10,17,18,1436250,12689,741,0,normal
2025-12-08 16:16:05.177860,192.168.4.254,10.0.5.207,6,18,528342,7112,433,0,normal
2025-12-08 16:16:23.199860,198.51.31.202,10.0.1.115,6,2,2156,160,120,1,syn_flood
