ip.proto,tcp.flags,tcp.seq,tcp.window_size,frame.len
6,16,2666981,47236,1172
6,16,168887,64887,67
6,24,5420541,27947,1170
6,2,0,1024,57
6,16,3902541,0,1224
6,16,11013,55245,1209
6,16,6714925,0,180
6,16,3838490,41540,1028
6,24,5505794,45637,1107
6,24,5292743,16735,1412
6,16,5846640,19208,1257
6,24,9414037,61598,1474
6,16,2371171,0,834
6,24,1966880,45330,1029
6,16,2538745,42194,1174
6,16,8292421,16399,89
6,2,0,512,55
6,24,9820979,27084,1145
6,16,9558628,0,179
6,24,631432,15156,1361
6,16,6748322,16491,65
6,16,9649252,0,1340
6,16,2820998,39497,76
6,16,5790861,0,1324
6,24,4326564,43609,1470
6,16,9992672,35452,1004
6,16,3871802,16787,77
6,16,4252388,20797,84
6,16,696835,45058,1129
6,16,4906518,50547,93
6,16,6850430,1337,54
6,16,161573,18192,73
6,16,5097941,39821,1494
6,16,2712772,0,100
6,2,0,512,56
6,16,1612046,0,250
6,2,0,512,55
6,16,5017835,0,720
6,16,4167504,43551,1283
6,16,9543371,0,891
6,16,7521563,60149,1258
6,2,0,1024,56
6,24,9783287,22370,1060
6,16,5098911,50563,1017
6,16,1849083,46461,93
6,16,7270382,41844,1155
6,16,5472367,40529,1433
6,24,7544244,27749,1253
6,16,8866848,0,1055
6,16,4057826,0,1353
6,16,587143,0,559
6,16,9211009,37411,61
6,16,7968376,19145,1096
6,16,5054396,41213,1363
6,16,9737794,37556,66
6,16,5797682,63355,85
6,16,3944135,46656,1509
6,16,9237860,16310,1378
6,2,0,1024,56
6,24,8415896,21762,83
6,16,8395017,59079,1025
6,24,7422102,47899,1150
6,16,9021249,57225,1307
6,16,7483299,58092,1109
6,16,7221534,23022,1424
6,16,7476592,48087,79
6,16,6006226,33388,99
6,16,9668043,42248,91
6,24,4661686,24813,1154
6,16,5460222,0,192
6,2,0,1024,59
6,24,5220540,36003,80
6,16,9131255,48337,1342
6,16,8445793,38502,63
6,16,4587873,17682,80
6,16,9985598,19801,76
6,16,3531932,25596,1187
6,16,7079612,64898,1291
6,24,8530052,32491,1169
6,24,8963227,43046,94
6,16,9868885,3214,54
6,16,9129606,22824,1167
6,16,9204531,0,1406
6,24,9959587,18488,1472
6,16,6665292,3421,54
6,16,7734203,52793,62
6,16,3372790,53540,72
6,16,6729332,33029,1149
6,16,3268943,36930,1191
6,16,2636009,60551,64
6,16,5729431,37052,71
6,16,2566415,3643,54
6,24,1719290,24940,1098
6,24,5525994,45855,63
6,16,3985764,1147,54
6,2,0,1024,56
6,16,6496506,0,595
6,16,1507987,18560,96
6,24,9760219,34754,1342
6,16,6500695,53882,1484
6,16,3378354,36827,1266
6,16,4230545,2593,54
6,16,3669049,30313,77
6,16,2008563,47452,1147
6,16,9975596,39875,71
6,16,6716389,63633,1014
6,24,8452407,54462,1013
6,24,3228585,60547,67
6,16,464595,3835,54
6,24,6811559,23291,81
6,16,5198906,43355,1373
6,16,7499882,28269,79
6,16,5617501,0,91
6,24,8059507,11688,1438
6,2,0,1024,59
6,16,9005540,0,1211
6,16,2853119,46291,1033
6,16,7872115,21060,66
6,16,3955231,10598,1151
6,16,6272565,0,1435
6,16,3176345,1449,54
6,24,4793580,55361,64
6,24,6498940,61657,94
6,24,149158,11548,1071
6,16,212727,27300,95
6,16,4212409,33974,1351
6,16,1555829,25950,1334
6,16,209011,20866,80
6,16,2065079,22865,87
6,16,5933618,44227,1412
6,16,9673406,61845,1266
6,2,0,512,59
6,16,4154210,22760,85
6,2,0,512,56
6,16,6136215,0,1120
6,24,4753386,28790,1358
6,24,7004247,15955,69
6,2,0,1024,58
6,24,3223664,60662,90
6,16,5445153,2788,54
6,16,6955104,0,406
6,16,1879018,31757,1469
6,16,8942192,16018,1001
6,16,8473349,0,445
6,16,6677512,37148,1216
6,16,7823591,2756,54
6,24,2825937,59959,1300
6,16,1789557,59076,60
6,16,698299,21568,88
6,16,3262126,43914,74
6,16,3631079,2145,54
6,24,1973102,42377,60
6,16,6756362,13978,75
6,16,8887586,51075,98
6,16,9558254,0,549
6,16,2492394,28302,1406
6,24,6162567,46749,1312
6,16,1089026,56425,1410
6,24,3072138,29152,63
6,24,8935634,23660,66
6,16,1291036,21251,92
6,16,7449403,1989,54
6,2,0,512,58
6,16,8088766,1147,54
6,16,7392311,0,849
6,2,0,512,58
6,16,1416405,0,1242
6,2,0,1024,59
6,24,7860212,58558,61
6,16,1469279,0,190
6,24,3397171,27742,1495
6,16,9356951,44038,1228
6,16,8541253,62656,1102
6,16,6444597,40931,1370
6,24,8473290,52691,1368
6,24,5056572,63748,1103
6,24,3108757,53487,97
6,16,6508522,43406,79
6,16,9980643,0,736
6,16,5843152,41920,74
6,24,9837930,17649,66
6,24,3463338,43547,73
6,16,7435160,2103,54
6,16,307677,54465,1263
6,16,2269964,58965,65
6,2,0,1024,55
6,24,9633673,64726,1071
6,24,4008269,25071,1478
6,24,1259313,49613,75
6,16,3687930,13000,67
6,16,4997740,54061,1066
6,16,4163908,10666,1418
6,16,8525506,34962,80
6,16,8582542,63739,85
6,16,6437441,50065,1302
6,16,9041325,60540,1446
6,16,545385,38350,1379
6,16,2689204,61764,89
6,16,734245,0,1321
6,24,325483,33563,92
6,16,8542809,31706,68
6,16,6861799,50256,1276
6,16,1110857,42837,1331
6,16,2277562,49762,1396
6,16,5538159,29775,94
6,16,9777241,49685,1153
6,16,1596655,37934,80
6,16,3204373,53229,1172
6,2,0,1024,57
6,16,3337209,65438,1427
6,16,3544065,0,562
6,16,2451380,44712,1194
6,24,9385447,13480,60
6,2,0,1024,59
6,16,4452820,21155,1334
6,16,1700969,12612,69
6,24,4184326,53274,1169
6,16,5051856,31653,1343
6,16,3336267,0,160
6,16,8819844,0,267
6,16,1656151,15511,60
6,16,2999420,3954,54
6,16,4516489,0,1483
6,16,6542515,11621,72
6,16,7014955,4290,54
6,16,895838,35876,76
6,2,0,1024,56
6,24,2510500,33617,1312
6,24,9595809,17482,1003
6,2,0,512,59
6,24,9835534,28186,1307
6,2,0,512,54
6,16,9425098,0,644
6,16,708525,4061,54
6,16,173340,29899,1170
6,16,9935198,56736,76
6,16,4110500,0,549
6,16,4106926,48980,84
6,16,791855,10319,1170
6,16,5511839,25341,1188
6,16,4636420,14577,1169
6,24,3140864,36658,1146
6,24,9378897,52022,62
6,24,8642589,38805,1149
6,16,7993888,42431,1450
6,16,3609863,45964,70
6,24,1385659,65475,60
6,24,6984945,23618,1452
6,24,3600241,58909,75
6,16,7325325,56071,79
6,16,6303506,40733,1373
6,2,0,512,59
6,16,6758809,44599,69
6,16,1610446,54030,86
6,16,1602574,34195,70
6,16,2093182,17176,1409
6,16,3743480,56849,90
6,16,2976627,2801,54
6,16,9186175,0,464
6,16,1424156,19342,1374
6,16,1746517,3885,54
6,16,5895467,27009,1079
6,16,2231228,45535,82
6,24,640038,21797,1018
6,2,0,1024,56
6,24,1252610,39818,1003
6,16,2440717,0,655
6,24,2375759,49047,1007
6,16,4524550,0,1457
6,16,5004992,53684,66
6,2,0,512,56
6,16,8153354,61470,1121
6,16,9153180,16293,1043
6,16,2134653,0,920
6,24,317411,49176,89
6,24,9369994,58761,1013
6,2,0,1024,56
6,16,9250971,2773,54
6,16,5052291,20525,98
6,16,4391917,58724,61
6,2,0,512,56
6,24,5992410,17170,96
6,16,6928586,3616,54
6,16,390751,27314,76
6,24,5002939,59923,1416
6,16,9246152,29796,1433
6,16,7779480,14960,64
6,16,7480485,46943,87
6,16,1563616,57779,1432
6,24,8425427,59354,98
6,16,3317704,43696,1329
6,2,0,1024,59
6,16,6567194,16360,1360
6,16,4755675,3834,54
6,24,3570695,13336,1093
6,16,3252836,0,268
6,16,5469388,4623,54
6,16,5100740,29402,80
6,16,3841221,20320,1353
6,16,1851832,28510,1015
6,24,138538,53071,1236
6,16,3574330,4923,54
6,24,115897,28336,1218
6,16,9021155,63091,1036
6,16,2475062,16294,1208
6,16,3576501,3476,54
6,16,3522366,0,913
6,16,4981358,55685,1008
6,16,5790458,59085,1478
6,2,0,1024,57
6,16,3724221,25850,95
6,16,5979566,0,350
6,24,3844425,61868,1233
6,24,5211509,64052,1182
6,16,9095924,22489,97
6,16,157210,17630,94
6,16,5407643,0,229
6,24,7933449,46452,1475
6,16,4911850,2435,54
6,2,0,1024,57
6,16,1477631,14971,76
6,16,3380721,32288,1003
6,16,3535891,27298,70
6,16,591938,25611,71
6,24,2672651,25039,94
6,16,759345,35804,68
6,16,2667287,40581,1332
6,16,5228188,53608,68
6,24,4419025,40036,1091
6,16,8032254,34038,88
6,16,878393,17983,90
6,16,2660631,2608,54
6,2,0,512,55
6,16,5182880,34743,78
6,16,3036748,57237,60
6,16,6610911,1450,54
6,16,4273268,3896,54
6,16,8787795,54774,78
6,16,76454,0,1482
6,16,5944520,0,405
6,16,1578624,0,1186
6,16,9618088,10569,65
6,16,6290509,22177,95
6,16,9827784,53867,73
6,16,8829898,26920,1224
6,16,8805690,46611,1145
6,16,7635416,57634,1139
6,24,3211344,11271,1459
6,2,0,1024,55
6,16,4483044,11943,61
6,16,2883872,10452,73
6,16,7676195,51709,1418
6,24,3898448,47995,82
6,2,0,1024,55
6,2,0,1024,56
6,16,6262920,0,1435
6,16,8933841,22632,60
6,16,7605246,37427,1139
6,16,8496736,23244,1474
6,16,3054285,51024,70
6,16,7629900,59399,83
6,24,5204606,36800,1442
6,16,8447940,0,1014
6,2,0,1024,58
6,24,143417,37325,1282
6,16,8734639,0,768
6,16,341447,0,663
6,16,1320838,47072,1448
6,24,2202199,34507,69
6,16,4498476,25523,1246
6,24,4279015,47721,1196
6,16,7468018,24496,80
6,16,250306,23073,1160
6,16,2056139,0,1362
6,16,5709671,42979,1064
6,16,1838047,21514,99
6,16,6141779,0,420
6,16,8763639,47185,85
6,24,5353353,15849,1428
6,16,6975847,39818,83
6,16,3106343,18684,1194
6,24,336141,54329,92
6,16,4737327,48712,1471
6,16,8860799,2438,54
6,2,0,1024,55
6,16,8472401,27138,1404
6,16,683579,34639,1490
6,16,940833,64699,78
6,16,6332766,46103,1436
6,16,5364575,13367,1468
6,16,9974451,57593,69
6,16,247109,60652,1108
6,16,1158900,40298,1269
6,16,770825,3397,54
6,16,6589692,58714,1283
6,16,1881167,20889,60
6,16,5923748,65139,1023
6,24,3194474,24720,72
6,24,9564119,60039,60
6,16,2562013,62475,85
6,16,7026295,3129,54
6,16,7069698,59094,74
6,16,393465,0,1412
6,16,3312685,30138,73
6,24,7964254,51359,1502
6,16,5325920,4432,54
6,24,669170,10276,91
6,16,4343300,29650,1042
6,16,1461251,4110,54
6,16,1469720,40184,68
6,16,2303087,17612,1354
6,16,6728060,11283,1429
6,24,3984216,64174,95
6,16,5875288,47942,76
6,16,8094279,62944,1167
6,16,7354686,3442,54
6,16,9551442,65342,90
6,24,3420885,39917,1485
6,16,5980522,4394,54
6,16,8112833,46226,79
6,16,782343,61488,99
6,16,5804173,60466,1106
6,16,7447310,58475,1267
6,16,3554502,57446,71
6,24,5294205,14705,1133
6,24,228237,46649,77
6,16,3635195,49784,73
6,24,394302,43502,1210
6,16,9848888,2650,54
6,24,7738524,60069,66
6,16,3939748,4455,54
6,24,8064319,38545,1014
6,16,5325088,1206,54
6,16,2638571,1907,54
6,16,9821983,1762,54
6,16,2562761,11077,90
6,24,6904116,12073,61
6,2,0,512,54
6,16,9052518,58118,66
6,16,1818713,2369,54
6,24,7586326,25805,99
6,16,8895481,0,982
6,16,6288970,52213,77
6,2,0,1024,58
6,16,9373270,59635,1306
6,16,9765642,10379,1471
6,2,0,1024,54
6,16,2447227,0,1380
6,16,1676286,39938,1281
6,16,4365631,41008,1080
6,24,8695471,62201,91
6,24,9053508,23121,1206
6,16,249464,10477,1248
6,16,1219105,51088,92
6,2,0,1024,58
6,16,9170662,0,245
6,16,5159803,60321,75
6,24,9058676,54485,63
6,16,101150,2776,54
6,16,7417858,1662,54
6,2,0,512,58
6,16,9475997,52575,64
6,16,4440321,15661,1265
6,16,3775729,0,1013
6,16,4173937,54923,62
6,24,5869949,18674,1450
6,24,1359615,63574,78
6,24,1807503,25253,1337
6,24,8925478,55627,1416
6,16,9842158,0,189
6,16,19314,46470,1165
6,16,3849794,4881,54
6,2,0,1024,57
6,16,6006627,13923,1263
6,2,0,512,56
6,16,9773890,1928,54
6,24,4643099,41055,73
6,16,3182562,43951,86
6,16,2995133,64924,1219
6,16,9814400,0,146
6,16,3659007,26480,1208
6,16,1239265,3396,54
6,16,1114848,1870,54
6,16,6027123,38923,1146
6,16,722406,57565,1359
6,16,4350250,26063,1481
6,16,3149254,47871,93
6,24,9979702,18556,1403
6,16,392022,18115,79
6,16,7420692,17753,1496
6,16,6590752,16963,1319
6,16,1043890,12653,85
6,16,4711067,37163,1326
6,24,6592673,33238,78
6,16,2417611,29485,1122
6,16,2401313,47913,73
6,24,7246769,62008,1257
6,16,4175239,60641,1068
6,24,7192418,56644,1018
6,16,2300879,0,415
6,24,7429225,24360,71
6,16,967528,29378,1298
6,16,8066130,34351,76
6,2,0,512,59
6,24,5771187,57047,1270
6,24,3655780,28923,65
6,16,2928366,43052,1432
6,16,5735867,59419,1271
6,16,4969219,0,254
6,16,4861873,63098,95
6,16,6774243,0,535
6,16,6844294,0,894
6,16,1097805,57962,1182
6,24,1162191,26703,99
6,2,0,1024,59
6,16,9588059,52164,74
6,16,4881775,37168,1429
6,24,9303347,34051,73
6,16,1290647,19295,1227
6,16,4431220,46677,83
6,16,7366548,3668,54
6,16,3425933,0,82
6,16,6201762,48241,1292
6,16,3538088,45016,78
6,16,6287660,1271,54
6,16,839977,12654,1240
6,2,0,512,55
6,16,5186675,34997,68
6,24,1242221,21508,1012
6,2,0,1024,56
6,16,9313942,61829,63
6,16,3226888,2805,54
6,16,3533748,30457,1421
6,2,0,512,59
6,16,4878992,23355,1105
6,16,5082276,4333,54
6,2,0,1024,55
6,24,173923,15207,1149
6,16,28581,14499,1237
6,24,6124092,52040,76
6,16,7757046,1409,54
6,2,0,1024,57
6,16,3495305,0,625
6,16,6841419,3578,54
6,16,3715299,52112,95
6,24,319060,24548,70
6,16,5850130,12053,1437
6,16,8491706,0,479
6,24,3008575,13889,91
6,16,9392632,42634,1213
6,16,4209911,45328,1024
6,16,823223,24469,1123
6,16,2849675,10631,85
6,24,1286221,43927,93
6,16,9524814,4122,54
6,16,6093561,1558,54
6,2,0,512,56
6,16,7573778,21537,1000
6,16,4924611,19187,1359
6,24,4236756,51316,98
6,16,2888489,61032,1400
6,16,4282269,45495,1153
6,16,6573562,60963,1369
6,16,8248638,12054,1023
6,24,1302293,65425,82
6,16,1365470,46560,99
6,16,1848886,3326,54
6,24,3202480,52267,1031
6,16,6642496,61497,80
6,16,2939047,57620,1097
6,16,5508638,0,490
6,24,5765193,23451,84
6,16,6021142,35583,1134
6,24,5036175,60028,77
6,24,3581833,17219,79
6,16,9374460,60745,95
6,16,9561501,0,962
6,24,7577314,37477,93
6,16,6728245,0,75
6,16,38227,53573,98
6,16,809951,28738,98
6,2,0,1024,58
6,16,1178476,42171,1359
6,16,5369111,63184,98
6,16,995624,33233,1182
6,16,4987872,51216,1241
6,16,6363035,36041,75
6,2,0,1024,56
6,16,4461220,43279,1370
6,16,3406892,4922,54
6,16,4194238,37454,1109
6,16,1035800,3315,54
6,24,477140,22936,83
6,24,5135596,19001,1291
6,24,6847747,10588,1082
6,2,0,1024,57
6,16,5904426,0,213
6,16,1803477,2689,54
6,16,845571,53292,91
6,24,97305,45272,92
6,16,772704,40616,1504
6,16,4681129,22115,1450
6,16,9813353,15714,1199
6,24,1656324,18451,71
6,2,0,512,56
6,24,3031942,15083,1124
6,16,9667350,46688,74
6,16,2842038,50048,68
6,16,3412554,3238,54
6,2,0,512,57
6,16,2733423,4442,54
6,16,4827088,64483,65
6,16,5394849,28950,63
6,16,8697496,59395,69
6,24,1546578,17475,88
6,16,6641573,55665,99
6,2,0,1024,56
6,16,9104508,1215,54
6,24,122357,29108,1381
6,16,625941,2638,54
6,16,7922322,25211,65
6,16,4887272,53998,1234
6,16,3037417,0,449
6,24,4275934,47287,66
6,16,235237,4472,54
6,16,5086196,20454,87
6,2,0,1024,56
6,24,9947485,57676,1158
6,16,8292755,26505,1388
6,16,4086496,39741,78
6,16,6566720,22262,1057
6,2,0,512,55
6,24,6515875,47516,86
6,16,988267,57789,1236
6,24,5865287,44767,1356
6,16,8567273,18766,91
6,16,7334673,0,99
6,16,5569919,33521,75
6,16,5154252,21726,1225
6,16,1247749,52285,62
6,16,9439410,16078,71
6,16,8362519,40348,1033
6,16,3642906,64415,1146
6,16,4895959,51639,1273
6,16,5714931,57640,60
6,24,4295828,33640,1310
6,24,1047059,41757,1476
6,16,1862991,51337,60
6,24,3234614,56884,1322
6,24,9618586,13781,1102
6,16,4668065,26098,60
6,2,0,512,58
6,2,0,1024,55
6,16,5019357,51471,1496
6,16,6705298,24940,79
6,24,9068661,11772,75
6,24,8324470,63611,1195
6,16,3821958,3343,54
6,24,9507523,52781,1133
6,16,2167902,17560,1106
6,16,5053768,19570,98
6,24,265560,54679,1419
6,24,8065259,59017,90
6,16,7763339,63084,1237
6,24,5791821,38664,1445
6,24,8507369,29279,1491
6,24,786222,58576,92
6,16,3775210,59457,63
6,16,7023722,45163,1502
6,16,1920493,2795,54
6,16,1726482,0,1305
6,16,3299025,48520,1149
6,16,4356729,2208,54
6,16,8178739,41058,74
6,24,5117490,56407,1143
6,16,3394639,20458,1241
6,24,4676835,11862,94
6,16,2907992,15443,98
6,24,8034435,20828,91
6,16,5800875,55640,1476
6,16,5884253,27161,1356
6,16,3646053,26533,1490
6,16,2073124,0,1429
6,16,4141988,56342,70
6,24,9841756,24032,1316
6,2,0,1024,55
6,16,5536600,35932,84
